"label","fitur"
1,"ketua kpu imbau masyarakat hormati hasil pemilu walau banyak kecurangan ketua kpu imbau masyarakat hormati hasil pemilu walau banyak kecurangan"
1,"universitas brawijaya dan umm bantah liburkan perkuliahan karena ada aksi mahasiswa hoaks mbak kegiatan belajar normal kegiatan kampus juga normal"
1,"luthfi abdul hadi meminta maaf kepada kiai said aqil siroj akhirnya gus ipul wakil gubernur jatim turun tangan menyelesaikan fitnah yg di tuduhkan kepada ketum pbnu prof dr kh said aqil siroj semoga para tukang fitnah tidak kejang "
1,"asosiasi guru bahasa dan sastra indonesia kecam anies baswedan asosiasi guru bahasa dan sastra indonesia kecam anies baswedan lihai tata kata untuk bodohi warga jakarta"
1,"khoirul anwar penemu g lte khoirul anwar dianggap gila ditertawakan bahkan dicemooh idenya dianggap muskil tak masuk akal semua ilmuwan yang berkumpul di hokkaido jepang itu menganggap pemikiran yang dipresentasikan itu tak berguna "
1,"syukuran jokowi p syukuran jokowi p tnp kamera bawa bekal sendiri kompak salam jokowi"
1,"video polisi tembak saksi saat rekap pleno kpu polisi menembak saksi yang tidak trima rekap pleno kpu"
0,"penjelasan kpu gowa terkait baliho surat suara yang tidak mencantumkan foto caprescawapres prabowosandi hari ini pemasangan baliho contoh surat suara pilpres oleh kpu di kec bontonompo kab gowa mana foto capres cawapres luar biasa kpu gowa kalian sudah mencederai demokrasi"
1,"masukan persatuan tunanetra indonesia terkait braile surat suara di jakarta salah semua info dari pertuni ini masukan aja tadi dari pertuni persatuan tunanetra indonesia yg di jkt ngecek surat suara yg braile ke kpu ternyata hampir salah semua"
0,"kementan bantah siluet wajah yang ada dibungkus plastik bertuliskan beras segar dan toko tani indonesia ialah presiden jokowi gambar atau foto yang tertera pada kemasan beras toko tani indonesia adalah bukan foto presiden ri bapak jokowi itu foto model staf kementan di biro umum dan pengadaan kementan mas agus faizal kata kepala biro humas dan informasi publik kementan kuntoro boga andri selasa "
0,"dinkes aceh membantah atas isu pelajar lumpuh setelah vaksin mr itu secara kebetulan tidak berhubungan dengan imunisasi ini penyakit sendiri bukan efek dari vaksin mr ujarnya"
1,"hasil scanning port bolong kpu harusnya punya server sendiri ini bawa itb moratel gimana pemilu berikutnya "
1,"rekrutmen pt pindad sehubungan dengan rekrutmen calon karyawan pada pt pindad untuk wilayah kerja meliputi region sulawesi"
0," maradona bantah kabar dirinya meninggal usai laga argentina vs nigeria pada piala dunia maradona bantah kabar dirinya meninggal usai laga argentina vs nigeria pada piala dunia "
1,"mark zuckerberg ceo facebook menemukan kata bff test fb tmn disini mark zuckerberg ceo facebook menemukan kata bff untuk memastikan akun anda aman di facebook ketik bff di komentar jika terlihat hijau akun anda dilindungi jika tidak muncul dalam warna hijau ubah kata sandi anda segera karena mungkin diretas oleh seseorang copied"
0,"penjelasan terkait berita muslim cyber army yang tidak sesuai standar berdasarkan peninjauan internal redaksi ditemukan fakta bahwa editor terburuburu dalam mengunggah artikel tersebut sehingga mengabaikan standar yang ditentukan terutama terkait dengan cover bothside termasuk untuk selektif dalam mencari narasumber karena telah menjadikan akun anonim sebagai rujukan utama"
0,"teror kiai di ponpes kediri hoax ini cerita sebenarnya teror kiai di ponpes kediri hoax ini cerita sebenarnya"
0,"penganiayaan ulama di bogor utk kesekian kalinya terjadi penganiayaan thdp ulama di jabar hr ini ulama bogor ustsulaiman dibacok orang gila di bogor umat islam rapatkan barisan always waspada waspada saveulama hasbunallahwanimalwakiiil "
0,"bahaya makan rambutan sambil minum teh manis sebabkan penyumbatan saluran pernapasan bahaya makan rambutan sambil minum teh manis sebabkan penyumbatan saluran pernapasan"
1,"jalan slamet riyadi kota solo tergenang banjir wali kota solo fx hadi rudyatmo geram dengan informasi hoax terkait banjir di jalan slamet riyadi solo"
1,"mahalnya biaya sekolah pelayaran tahun sekolah pelayaran udah bayarnya mahal setiap hari dididik militer sakit hati sakit badan "
1,"video peserta aksi merusak toko sisa video pendemo yang menjarah warung di jakarta november semalam di share biar tahu kelakuannya"
1," saham taxi express sudah dimiliki oleh sandiaga uno kepemilikan saham taxi express oleh pengusaha dan bakal cagub sandiaga uno"
1,"mesin mobil sering mati di atas rel kereta api mengapa mesin mobil sering mati di atas perlintasan rel kereta api org awam terkadang mengira hal ini di sbbkan krn perlintasan tsb angkerkurang sajen dan kemenyanada demit dll"
0,"indonesia gagal wujudkan swasembada pangan pemerintah rencana impor beras juta ton indonesia gagal swasembada"
1,"media tidak menyiarkan demo ruu hip masih kah percaya dengan tv tidak ada satupunmedia tv menyiarkan demo tolak uu hip terutama orang desa yang jauh dari jangkauan mereka hanya percaya sama tv padahal tv sudah di boking rezim yang berkuasa ayo rakyat bukakan mata dan pikiranisu covid hanya pengalihan ini bentuk pembodohan sdm"
1,"pembakar bendera pdip ternyata adalah anggota simpatisan pdip sendiri bawa sendiri bakar sendiri lapor sendiri memang pki tukang nyusup licik pengalihan tolak ruu hippki kpd umat kristiani jgn terhasut pki yg suka fitnah adu domba apalagi mendukung membela pki itu dosa besar karena pki tdk percaya yesus kristus agamapki anteknya serta pendukung tempatnya adalah kerak neraka"
1,"minggu juni baim wong rilis hadiah buat orang pemenang minggu juni buat orang pemenang rilis hadiah"
1,"panggilan seleksi rekrutmen pertamina tanggal juni surat bernomor hrdpt pertamina perserovi perihal panggilan seleksi rekrutmen karyawan i dalam surat disebutkan lokasi seleksi rekrutmen di gedung perwira lantai jl medan merdeka timur a jakarta pusat"
1,"tidak ada sama sekali ucapan bela sungkawa presiden kepada dr dan team medis yg berguguran dimedan covid mana ucapan bela sungkawa presiden kepada dr dan team medis yg berguguran dimedan covid tidak ada sama sekali"
1,"video gereja minta di azankan corona ga aktif bila di dengarkan azan gereja minta di azankanmrk yakin krn berdasarkan riset corona ga aktif bila di dengarkan azan atau alquranmashaallah"
1,"video in america there has been looting everywhere for fear of the corona virus in america there has been looting everywhere for fear of the corona virus"
1,"pelintiran konteks foto apd hasil ekspor korea bertulisan made indonesia buatan indonesia pabriknya korsel salesnya tiongkok pembelinya indonesia mumet endasku dalam foto itu dus terlihat tulisan merek apd selain itu ada tulisan korea dibawahnya lalu tulisan berbahasa inggris yang menunjukkan jumlah dalam satu dus dan warna apd serta nomor seri yang menarik di bagian bawah terdapat tulisan made in indonesia "
0,"update status terkait penutupan beberapa destinasi wisata di diy kita sudah komunikasikan dengan kementerian bumn dan sesuai dengan ajakan presiden jokowi bahwa twc akan berlakukan penutupan bagi pengunjung"
1,"satu pasien virus corona dr badau otw dirujuk ke rumah sakit rujukan sintang selamat sore kwn barusan dpt info dr kwn yg kerja di rs sintang bahwa ada satu pasien virus corona dr badau saat ini sdg otw dirujuk ke rumah sakit rujukan sintang utk kita waspada klu ada yang berkunjung ke rs anang klupa pakai masker"
1,"cikarang siaga virus corona karena sudah orang meninggal di meikarta ikarang siaga dengan virus corona ada kabar untuk daerah lippo sudah ada yg terserang viirus corona orang dan meninggal dunia namun kita belum nyelidiki ke tkp dan himbauan untuk warga cikarang dan sekitarnya untuk hari ini dan seterusnya wajib memakai masker agar tidak terkena virus corona pusat virus corona ada di sebuah perusahaan besar meikarta dan sampai saat ini pemerintah blm menindak tegas bahkan tdi pagi ada aksi dari para habib sebekasi meminta pemerintah membasmi virus corona di bekasi"
1,"video mata juling akibat main game ular yg lgi trending skrang hati gaeeees akibat main game ular yg lgi trending skrang hati gaeeees"
1,"judul artikel percuma dilaporkan pdip sebut sukmawati tidak bisa ditahan karena dia orang kuat artikel tamparannewsdotblogspotdotcom menampilkan artikel dengan judul percuma dilaporkan pdip sebut sukmawati tidak bisa ditahan karena dia orang kuat yang di awal artikel ditulis merdekaind"
1,"maskapai penebangan turki melarikan diri dari tabrakan yang direncanakan oleh teroris dengan tanker bahan bakar maskapai penebangan turki melarikan diri dari tabrakan yang direncanakan oleh teroris dengan tanker bahan bakar keahlian pilot dan keputusan yang diambilnya dalam sepersekian detik menyelamatkan penumpang ini disebut mukjizat teroris dan khilafah harus out dari nkri"
1,"royalty ribu rupiah setiap wa bila anda berikhlas hati utk menghilangkan penderitaan anak ini mohon video ini diteruskan kpd siapa saja karena anak ini akan mendapat royalty ribu rupiah setiap wa yg anda kurim terimakasih semoga anda mendapat pahala aamiin yra"
1,"artikel liputancom rhoma irama saya yang salah dulu saya bilang jangan sentuh miras walau setetes dia malah nyabu saya yang salah dulu saya bilang jangan sentuh miras walau setetes dia malah nyabu"
1,"menpora imam nahrawi mundur dari jabatannya info dari sebelah"
0,"klarifikasi kpu terkait pernyataan ustaz haikal hassan mengenai juta pemilih yang gila mohon maaf pak haikalhassan pemilih gila itu hoax yg benar sesuai putusan mk adalah pemilih dg gangguan jiwaingatan gila hanya salah satu jenisnya lagipula angkanya juga hoax dulu juta sekarang didiskon jadi juta yg benar hanya demikian"
0," kotak suara dprd jambi dibakar otk berita pagi ini di tv one berhubung unggul di jambi kardus kpu dibakar oleh oknum untuk menghilangkan bukti c sekarang sudah pahamkan kenapa kotak suara dari kardus"
1,"metro tv memberitakan penyerang senator australia ternyata pengagum jokowi apa apa semua di klaim sm metro tv neh kenal saja kagak ngomong pengagum urat malu nya dah putus mereka besok ganti candi borobudur menara eiffel bahkan air terjun niagara bakal di klaim si jae yang bangun"
1,"sby suruh coblos nomor jokowi amin waduh pak sby kok gitu sih suruh coblos nomor jokowi amin kasihan kan pak ada yang akan punah orangbaikpilihjokowi jokowilagi indonesiamaju "
1,"foto gajah menolong anak singa dengan belalainya seekor singa melintasi sabana bersama anak nya krn panas terik anaknya nyaris tdk bisa berjalan "
1,"white koffie berbahaya karena kandungannya mudah terbakar waduh ini kopi kesukaan ku ni stok kopi ku baru beli jadi takut minumnya "
1,"a zambian student in china was beaten to death a zambian student in china has been killed by chinese nationals for dating a chinese woman "
1," surat panggilan wawancara calon pegawai bank indonesia belum lama ini beredar di media sosial surat edaran yang mengatasnamakan bank indonesia bi yang berisi panggilan wawancara calon pegawai bi dapat dipastikan hoaks"
1,"lapangan mustika ratu di bekasi dijadikan tempat acara dalam poster undangan gantipresiden poster yang beredar di media sosial relawan nasional gantipresiden kabupaten bekasi berencana menggelar deklarasi di lapangan mustika ratu cibuntu kecamatan cibitung pada minggu "
1,"bu mega aja setuju pki bangkit masak kalian enggak subahanallah astagfirullah halazim allah hu akbar x sudah begitu sadis nya cara berpikir politik pdip untuk negri ini "
0,"indo barometer bantah buat hasil survei pilpres antara jokowi dan prabowo secara tegas indo barometer menyatakan meme hasil survei pilpres tersebut hoax alias tidak benar kami dari indo barometer mengklarifikasi bahwa data tersebut tidak benar dan bukan bersumber dari indo barometer ujar direktur eksekutif indo barometer m qodari minggu "
1,"valid jokowi menjual indonesia jokowi menjual indonesia"
0,"tulisan gantipresiden di struk pembayaran ayam geprek eskom kami klarifikasi sekali lagitulisan gantipresiden merupakan inisiatif oknum karyawan yg punya hak di mesin kasirbukan dr pihak owner "
1,"selebaran kupon bazaar beras murah bergambar wajah charles honoris dari kader pdip perjuangan masuk ke monas tangan di stempel logo kristusnya paling menonjol ada kupon dari charles honoris kader pdipcaleg dapil dki hahhaha bilang aja lu mo menipu dasar kodok bangkong "
0," lsf mengklarifikasi terkait pemotongan menit durasi film avengers infinity war lsf mengklarifikasi terkait pemotongan menit durasi film avengers infinity war"
0,"yang nangkap polisi kamboja yang ribut netizen indonesia yang nangkap polisi kamboja yang ribut netizen indonesia"
0," baliho red army di kota malang adalah simbol kebangkitan pki red army itu kalau orang melihat itu kan identik dengan komunis identik dengan satuan di uni soviet di vietnam maupun di china"
1,"pelatihan masjid cyber army di masjid baitul ihsan bank indonesia hadirilah pelatihan masjid cyber army yang akan diadakan pada sabtu desember jam sd tempat masjid baitul ihsan bank indonesia jakarta pusat"
1,"pernyataan gubernur papua yang sebut bela ahok gubernur papu lukas enembe kalau non muslim tidak boleh jadi gubernur dki atau presiden indonesia maka biarkan papua melanesia merdeka"
1,"absen di acara hari anak nasional jokowi pilih hadiri silatnas relawan ketidakhadiran presiden joko widodo jokowi pada puncak peringatan hari anak nasional han di mataram ntb hari ini sabtu menimbulkan kekecewaan anakanak yang datang dari berbagai provinsi"
1,"video berita terbaru hari ini sri mulyani sudah tidak sanggup lanjut serahkan tugasnya ke rizal ramli berita terbaru hari ini sri mulyani sudah tidak sanggup lanjut serahkan tugasnya ke rizal ramli"
1,"pesan berantai sebuah peringatan sekarang ada yang baru dan sedang terjadi orang datang dari pintu ke pintu dan membagikan masker sekarang ada yang baru dan sedang terjadi orang datang dari pintu ke pintu dan membagikan masker mereka mengatakan ini ada pembagian masker dari pemerintah hal itu tidak benar mereka meminta anda mengenakan masker untuk difoto dilihat apakah masker tersebut cocok untuk anda sebagai laporan klo masker sudah sampai alamat masker yg sudah diberi bius lalu mereka merampok tolong jangan ambil masker dari orang asing ingat temanteman ini adalah waktu yang kritis orangorang putus asa tingkat kejahatan meningkat selama periode covid harap berhatihati setidaknya informasi ini mungkin bisa berguna dan bermanfaat mohon maaf bila ada salah kata waspada waspada lah pada siapapun yg kita belum mengenalnya "
